"CubeId";"devkum"
"PublishingDate";"2022-06-01 14:30"

"Date";"D0";"D1";"Value"
"2007-08";"M0";"XDR1";"1.83982"
"2007-08";"M0";"USD3M";
"2007-08";"M0";"USD6M";
"2007-09";"M0";"EUR1";"1.6475"
"2007-09";"M0";"GBP1";"2.3924"
"2007-09";"M0";"DKK100";"22.1065"
"2007-09";"M0";"NOK100";"21.032"
"2007-09";"M0";"CZK100";"5.971"
"2007-09";"M0";"HUF100";"0.65"
"2007-09";"M0";"PLN100";"43.4655"
"2007-09";"M0";"RUB1";"0.0468"
"2007-09";"M0";"SEK100";"17.731"
"2007-09";"M0";"TRY100";"93.772"
"2007-09";"M0";"USD1";"1.1861"
"2007-09";"M0";"CAD1";"1.1534"
"2007-09";"M0";"ARS1";"37.64"
"2007-09";"M0";"BRL100";"62.14"
"2007-09";"M0";"MXN100";"10.745"
"2007-09";"M0";"ZAR1";"0.1664"
"2007-09";"M0";"JPY100";"1.03086"
"2007-09";"M0";"AUD1";"1.00225"
"2007-09";"M0";"CNY100";"15.7549"
"2007-09";"M0";"HKD100";"15.2381"
"2007-09";"M0";"KRW100";"0.1276"
"2007-09";"M0";"MYR100";"34.127"
"2007-09";"M0";"NZD1";"0.851"
"2007-09";"M0";"SGD1";"0.7841"
"2007-09";"M0";"THB100";"3.4921"
"2007-09";"M0";"XDR1";"1.82984"
"2007-09";"M0";"USD3M";
"2007-09";"M0";"USD6M";
"2007-10";"M0";"EUR1";"1.6704"
"2007-10";"M0";"GBP1";"2.3991"
"2007-10";"M0";"DKK100";"22.4065"
"2007-10";"M0";"NOK100";"21.7113"
"2007-10";"M0";"CZK100";"6.1034"
"2007-10";"M0";"HUF100";"0.6654"
"2007-10";"M0";"PLN100";"45.0474"
"2007-10";"M0";"RUB1";"0.0472"
"2007-10";"M0";"SEK100";"18.1996"
"2007-10";"M0";"TRY100";"97.67391"
"2007-10";"M0";"USD1";"1.1742"
"2007-10";"M0";"CAD1";"1.2014"
"2007-10";"M0";"ARS1";"37.1226"
"2007-10";"M0";"BRL100";"65.1174"
"2007-10";"M0";"MXN100";"10.8387"
"2007-10";"M0";"ZAR1";"0.1732"
"2007-10";"M0";"JPY100";"1.01333"
"2007-10";"M0";"AUD1";"1.05496"
"2007-10";"M0";"CNY100";"15.65804"
"2007-10";"M0";"HKD100";"15.14104"
"2007-10";"M0";"KRW100";"0.1283"
"2007-10";"M0";"MYR100";"34.7587"
"2007-10";"M0";"NZD1";"0.8913"
"2007-10";"M0";"SGD1";"0.8008"
"2007-10";"M0";"THB100";"3.4949"
"2007-10";"M0";"XDR1";"1.83044"
"2007-10";"M0";"USD3M";
"2007-10";"M0";"USD6M";
"2007-11";"M0";"EUR1";"1.6485"
"2007-11";"M0";"GBP1";"2.3281"
"2007-11";"M0";"DKK100";"22.11"
"2007-11";"M0";"NOK100";"20.7727"
"2007-11";"M0";"CZK100";"6.1629"
"2007-11";"M0";"HUF100";"0.6478"
"2007-11";"M0";"PLN100";"45.0841"
"2007-11";"M0";"RUB1";"0.0459"
"2007-11";"M0";"SEK100";"17.7445"
"2007-11";"M0";"TRY100";"94.34682"
"2007-11";"M0";"USD1";"1.1234"
"2007-11";"M0";"CAD1";"1.1679"
"2007-11";"M0";"ARS1";"35.7873"
"2007-11";"M0";"BRL100";"63.5045"
"2007-11";"M0";"MXN100";"10.3309"
"2007-11";"M0";"ZAR1";"0.1675"
"2007-11";"M0";"JPY100";"1.01126"
"2007-11";"M0";"AUD1";"1.01"
"2007-11";"M0";"CNY100";"15.13241"
"2007-11";"M0";"HKD100";"14.44173"
"2007-11";"M0";"KRW100";"0.1223"
"2007-11";"M0";"MYR100";"33.4545"
"2007-11";"M0";"NZD1";"0.8587"
"2007-11";"M0";"SGD1";"0.7763"
"2007-11";"M0";"THB100";"3.325"
"2007-11";"M0";"XDR1";"1.78506"
"2007-11";"M0";"USD3M";
"2007-11";"M0";"USD6M";
"2007-12";"M0";"EUR1";"1.6586"
"2007-12";"M0";"GBP1";"2.302"
"2007-12";"M0";"DKK100";"22.23"
"2007-12";"M0";"NOK100";"20.6826"
"2007-12";"M0";"CZK100";"6.3038"
"2007-12";"M0";"HUF100";"0.6548"
"2007-12";"M0";"PLN100";"46.0311"
"2007-12";"M0";"RUB1";"0.0463"
"2007-12";"M0";"SEK100";"17.5837"
"2007-12";"M0";"TRY100";"96.40579"
"2007-12";"M0";"USD1";"1.1391"
"2007-12";"M0";"CAD1";"1.1351"
"2007-12";"M0";"ARS1";"36.2453"
"2007-12";"M0";"BRL100";"63.7632"
"2007-12";"M0";"MXN100";"10.4921"
"2007-12";"M0";"ZAR1";"0.1665"
"2007-12";"M0";"JPY100";"1.01543"
"2007-12";"M0";"AUD1";"0.99383"
"2007-12";"M0";"CNY100";"15.48614"
"2007-12";"M0";"HKD100";"14.60661"
"2007-12";"M0";"KRW100";"0.1223"
"2007-12";"M0";"MYR100";"34.1584"
"2007-12";"M0";"NZD1";"0.8761"
"2007-12";"M0";"SGD1";"0.7858"
"2007-12";"M0";"THB100";"3.4375"
"2007-12";"M0";"XDR1";"1.79472"
"2007-12";"M0";"USD3M";
"2007-12";"M0";"USD6M";
"2008-01";"M0";"EUR1";"1.6189"
"2008-01";"M0";"GBP1";"2.1669"
"2008-01";"M0";"DKK100";"21.7243"
"2008-01";"M0";"NOK100";"20.341"
"2008-01";"M0";"CZK100";"6.2134"
"2008-01";"M0";"HUF100";"0.6319"
"2008-01";"M0";"PLN100";"44.8229"
"2008-01";"M0";"RUB1";"0.045"
"2008-01";"M0";"SEK100";"17.1571"
"2008-01";"M0";"TRY100";"93.4519"
"2008-01";"M0";"USD1";"1.1008"
"2008-01";"M0";"CAD1";"1.0885"
"2008-01";"M0";"ARS1";"34.9657"
"2008-01";"M0";"BRL100";"62.0667"
"2008-01";"M0";"MXN100";"10.081"
"2008-01";"M0";"ZAR1";"0.1571"
"2008-01";"M0";"JPY100";"1.02226"
"2008-01";"M0";"AUD1";"0.97026"
"2008-01";"M0";"CNY100";"15.23435"
"2008-01";"M0";"HKD100";"14.1043"
"2008-01";"M0";"KRW100";"0.1167"
"2008-01";"M0";"MYR100";"33.6957"
"2008-01";"M0";"NZD1";"0.8497"
"2008-01";"M0";"SGD1";"0.7692"
"2008-01";"M0";"THB100";"3.3457"
"2008-01";"M0";"XDR1";"1.74248"
"2008-01";"M0";"USD3M";"1.0972"
"2008-01";"M0";"USD6M";"1.0951"
"2008-02";"M0";"EUR1";"1.6087"
"2008-02";"M0";"GBP1";"2.1416"
"2008-02";"M0";"DKK100";"21.5776"
"2008-02";"M0";"NOK100";"20.2262"
"2008-02";"M0";"CZK100";"6.3307"
"2008-02";"M0";"HUF100";"0.6134"
"2008-02";"M0";"PLN100";"44.9467"
"2008-02";"M0";"RUB1";"0.0445"
"2008-02";"M0";"SEK100";"17.1729"
"2008-02";"M0";"TRY100";"91.18"
"2008-02";"M0";"USD1";"1.0908"
"2008-02";"M0";"CAD1";"1.0904"
"2008-02";"M0";"ARS1";"34.4967"
"2008-02";"M0";"BRL100";"62.8857"
"2008-02";"M0";"MXN100";"10.1229"
"2008-02";"M0";"ZAR1";"0.1425"
"2008-02";"M0";"JPY100";"1.01781"
"2008-02";"M0";"AUD1";"0.99591"
"2008-02";"M0";"CNY100";"15.22314"
"2008-02";"M0";"HKD100";"13.98817"
"2008-02";"M0";"KRW100";"0.1155"
"2008-02";"M0";"MYR100";"33.8219"
"2008-02";"M0";"NZD1";"0.8691"
"2008-02";"M0";"SGD1";"0.7726"
"2008-02";"M0";"THB100";"3.3673"
"2008-02";"M0";"XDR1";"1.72942"
"2008-02";"M0";"USD3M";"1.0897"
"2008-02";"M0";"USD6M";"1.0893"
"2008-03";"M0";"EUR1";"1.5711"
"2008-03";"M0";"GBP1";"2.0274"
"2008-03";"M0";"DKK100";"21.0668"
"2008-03";"M0";"NOK100";"19.7211"
"2008-03";"M0";"CZK100";"6.2305"
"2008-03";"M0";"HUF100";"0.6029"
"2008-03";"M0";"PLN100";"44.3658"
"2008-03";"M0";"RUB1";"0.0426"
"2008-03";"M0";"SEK100";"16.6984"
"2008-03";"M0";"TRY100";"81.32"
"2008-03";"M0";"USD1";"1.012"
"2008-03";"M0";"CAD1";"1.0141"
"2008-03";"M0";"ARS1";"32.0368"
"2008-03";"M0";"BRL100";"59.3737"
"2008-03";"M0";"MXN100";"9.4147"
"2008-03";"M0";"ZAR1";"0.1266"
"2008-03";"M0";"JPY100";"1.00386"
"2008-03";"M0";"AUD1";"0.93689"
"2008-03";"M0";"CNY100";"14.30611"
"2008-03";"M0";"HKD100";"13.00337"
"2008-03";"M0";"KRW100";"0.1033"
"2008-03";"M0";"MYR100";"31.7679"
"2008-03";"M0";"NZD1";"0.8115"
"2008-03";"M0";"SGD1";"0.7304"
"2008-03";"M0";"THB100";"3.2151"
"2008-03";"M0";"XDR1";"1.6512"
"2008-03";"M0";"USD3M";"1.0118"
"2008-03";"M0";"USD6M";"1.0126"
"2008-04";"M0";"EUR1";"1.5954"
"2008-04";"M0";"GBP1";"2.0034"
"2008-04";"M0";"DKK100";"21.3786"
"2008-04";"M0";"NOK100";"20.0241"
"2008-04";"M0";"CZK100";"6.3571"
"2008-04";"M0";"HUF100";"0.6282"
"2008-04";"M0";"PLN100";"46.2886"
"2008-04";"M0";"RUB1";"0.043"
"2008-04";"M0";"SEK100";"17.0127"
"2008-04";"M0";"TRY100";"77.68682"
"2008-04";"M0";"USD1";"1.0125"
"2008-04";"M0";"CAD1";"0.9986"
"2008-04";"M0";"ARS1";"31.9318"
"2008-04";"M0";"BRL100";"59.8636"
"2008-04";"M0";"MXN100";"9.6245"
"2008-04";"M0";"ZAR1";"0.13"
"2008-04";"M0";"JPY100";"0.98736"
"2008-04";"M0";"AUD1";"0.94174"
"2008-04";"M0";"CNY100";"14.46691"
"2008-04";"M0";"HKD100";"12.99391"
"2008-04";"M0";"KRW100";"0.1026"
"2008-04";"M0";"MYR100";"31.9973"
"2008-04";"M0";"NZD1";"0.7991"
"2008-04";"M0";"SGD1";"0.7419"
"2008-04";"M0";"THB100";"3.2032"
"2008-04";"M0";"XDR1";"1.6578"
"2008-04";"M0";"USD3M";"1.0119"
"2008-04";"M0";"USD6M";"1.0123"
"2008-05";"M0";"EUR1";"1.6245"
"2008-05";"M0";"GBP1";"2.0503"
"2008-05";"M0";"DKK100";"21.7695"
"2008-05";"M0";"NOK100";"20.618"
"2008-05";"M0";"CZK100";"6.4621"
"2008-05";"M0";"HUF100";"0.6556"
"2008-05";"M0";"PLN100";"47.6705"
"2008-05";"M0";"RUB1";"0.044"
"2008-05";"M0";"SEK100";"17.4295"
"2008-05";"M0";"TRY100";"83.5885"
"2008-05";"M0";"USD1";"1.0435"
"2008-05";"M0";"CAD1";"1.0439"
"2008-05";"M0";"ARS1";"33.066"
"2008-05";"M0";"BRL100";"62.87"
"2008-05";"M0";"MXN100";"9.996"
"2008-05";"M0";"ZAR1";"0.1368"
"2008-05";"M0";"JPY100";"1.00075"
"2008-05";"M0";"AUD1";"0.99106"
"2008-05";"M0";"CNY100";"14.97035"
"2008-05";"M0";"HKD100";"13.37797"
"2008-05";"M0";"KRW100";"0.1006"
"2008-05";"M0";"MYR100";"32.4055"
"2008-05";"M0";"NZD1";"0.8114"
"2008-05";"M0";"SGD1";"0.7632"
"2008-05";"M0";"THB100";"3.2496"
"2008-05";"M0";"XDR1";"1.69621"
"2008-05";"M0";"USD3M";"1.0429"
"2008-05";"M0";"USD6M";"1.0431"
"2008-06";"M0";"EUR1";"1.6138"
"2008-06";"M0";"GBP1";"2.0369"
"2008-06";"M0";"DKK100";"21.6324"
"2008-06";"M0";"NOK100";"20.1871"
"2008-06";"M0";"CZK100";"6.6278"
"2008-06";"M0";"HUF100";"0.6651"
"2008-06";"M0";"PLN100";"47.7824"
"2008-06";"M0";"RUB1";"0.0439"
"2008-06";"M0";"SEK100";"17.2143"
"2008-06";"M0";"TRY100";"83.89429"
"2008-06";"M0";"USD1";"1.0373"
"2008-06";"M0";"CAD1";"1.0211"
"2008-06";"M0";"ARS1";"33.9881"
"2008-06";"M0";"BRL100";"63.9952"
"2008-06";"M0";"MXN100";"10.04"
"2008-06";"M0";"ZAR1";"0.1307"
"2008-06";"M0";"JPY100";"0.97087"
"2008-06";"M0";"AUD1";"0.98711"
"2008-06";"M0";"CNY100";"15.03686"
"2008-06";"M0";"HKD100";"13.28567"
"2008-06";"M0";"KRW100";"0.1005"
"2008-06";"M0";"MYR100";"31.8124"
"2008-06";"M0";"NZD1";"0.7903"
"2008-06";"M0";"SGD1";"0.7579"
"2008-06";"M0";"THB100";"3.1223"
"2008-06";"M0";"XDR1";"1.68075"
"2008-06";"M0";"USD3M";"1.0366"
"2008-06";"M0";"USD6M";"1.0358"
"2008-07";"M0";"EUR1";"1.6186"
"2008-07";"M0";"GBP1";"2.0397"
"2008-07";"M0";"DKK100";"21.6948"
"2008-07";"M0";"NOK100";"20.1022"
"2008-07";"M0";"CZK100";"6.8688"
"2008-07";"M0";"HUF100";"0.6974"
"2008-07";"M0";"PLN100";"49.6043"
"2008-07";"M0";"RUB1";"0.0439"
"2008-07";"M0";"SEK100";"17.1035"
"2008-07";"M0";"TRY100";"84.44565"
"2008-07";"M0";"USD1";"1.0261"
"2008-07";"M0";"CAD1";"1.0126"
"2008-07";"M0";"ARS1";"33.92"
"2008-07";"M0";"BRL100";"64.3478"
"2008-07";"M0";"MXN100";"10.0391"
"2008-07";"M0";"ZAR1";"0.1342"
"2008-07";"M0";"JPY100";"0.96109"
"2008-07";"M0";"AUD1";"0.98772"
"2008-07";"M0";"CNY100";"15.00796"
"2008-07";"M0";"HKD100";"13.1544"
"2008-07";"M0";"KRW100";"0.1008"
"2008-07";"M0";"MYR100";"31.5596"
"2008-07";"M0";"NZD1";"0.7742"
"2008-07";"M0";"SGD1";"0.7547"
"2008-07";"M0";"THB100";"3.0619"
"2008-07";"M0";"XDR1";"1.67381"
"2008-07";"M0";"USD3M";"1.0252"
"2008-07";"M0";"USD6M";"1.0242"
"2008-08";"M0";"EUR1";"1.6204"
"2008-08";"M0";"GBP1";"2.0434"
"2008-08";"M0";"DKK100";"21.721"
"2008-08";"M0";"NOK100";"20.3135"
"2008-08";"M0";"CZK100";"6.6645"
"2008-08";"M0";"HUF100";"0.6856"
"2008-08";"M0";"PLN100";"49.1795"
"2008-08";"M0";"RUB1";"0.0447"
"2008-08";"M0";"SEK100";"17.2455"
"2008-08";"M0";"TRY100";"91.7445"
"2008-08";"M0";"USD1";"1.0839"
"2008-08";"M0";"CAD1";"1.0285"
"2008-08";"M0";"ARS1";"35.694"
"2008-08";"M0";"BRL100";"67.235"
"2008-08";"M0";"MXN100";"10.721"
"2008-08";"M0";"ZAR1";"0.1411"
"2008-08";"M0";"JPY100";"0.99102"
"2008-08";"M0";"AUD1";"0.95399"
"2008-08";"M0";"CNY100";"15.8147"
"2008-08";"M0";"HKD100";"13.8793"
"2008-08";"M0";"KRW100";"0.1034"
"2008-08";"M0";"MYR100";"32.505"
"2008-08";"M0";"NZD1";"0.7669"
"2008-08";"M0";"SGD1";"0.7709"
"2008-08";"M0";"THB100";"3.1984"
"2008-08";"M0";"XDR1";"1.71772"
"2008-08";"M0";"USD3M";"1.083"
"2008-08";"M0";"USD6M";"1.0817"
"2008-09";"M0";"EUR1";"1.5945"
"2008-09";"M0";"GBP1";"1.9954"
"2008-09";"M0";"DKK100";"21.3745"
"2008-09";"M0";"NOK100";"19.5655"
"2008-09";"M0";"CZK100";"6.5093"
"2008-09";"M0";"HUF100";"0.6622"
"2008-09";"M0";"PLN100";"47.2805"
"2008-09";"M0";"RUB1";"0.0439"
"2008-09";"M0";"SEK100";"16.6677"
"2008-09";"M0";"TRY100";"89.27136"
"2008-09";"M0";"USD1";"1.1097"
"2008-09";"M0";"CAD1";"1.0484"
"2008-09";"M0";"ARS1";"36.0118"
"2008-09";"M0";"BRL100";"62.3"
"2008-09";"M0";"MXN100";"10.4459"
"2008-09";"M0";"ZAR1";"0.1377"
"2008-09";"M0";"JPY100";"1.04063"
"2008-09";"M0";"AUD1";"0.90871"
"2008-09";"M0";"CNY100";"16.22959"
"2008-09";"M0";"HKD100";"14.24633"
"2008-09";"M0";"KRW100";"0.0978"
"2008-09";"M0";"MYR100";"32.23"
"2008-09";"M0";"NZD1";"0.7484"
"2008-09";"M0";"SGD1";"0.7756"
"2008-09";"M0";"THB100";"3.2336"
"2008-09";"M0";"XDR1";"1.72755"
"2008-09";"M0";"USD3M";"1.1067"
"2008-09";"M0";"USD6M";"1.105"
"2008-10";"M0";"EUR1";"1.5202"
"2008-10";"M0";"GBP1";"1.9298"
"2008-10";"M0";"DKK100";"20.3891"
"2008-10";"M0";"NOK100";"17.6883"
"2008-10";"M0";"CZK100";"6.1281"
"2008-10";"M0";"HUF100";"0.5862"
"2008-10";"M0";"PLN100";"42.6135"
"2008-10";"M0";"RUB1";"0.0432"
"2008-10";"M0";"SEK100";"15.4452"
"2008-10";"M0";"TRY100";"77.97957"
"2008-10";"M0";"USD1";"1.1421"
"2008-10";"M0";"CAD1";"0.9735"
"2008-10";"M0";"ARS1";"35.3257"
"2008-10";"M0";"BRL100";"52.6913"
"2008-10";"M0";"MXN100";"9.0826"
"2008-10";"M0";"ZAR1";"0.118"
"2008-10";"M0";"JPY100";"1.14274"
"2008-10";"M0";"AUD1";"0.78706"
"2008-10";"M0";"CNY100";"16.70752"
"2008-10";"M0";"HKD100";"14.71751"
"2008-10";"M0";"KRW100";"0.0865"
"2008-10";"M0";"MYR100";"32.4213"
"2008-10";"M0";"NZD1";"0.6948"
"2008-10";"M0";"SGD1";"0.7731"
"2008-10";"M0";"THB100";"3.3131"
"2008-10";"M0";"XDR1";"1.72823"
"2008-10";"M0";"USD3M";"1.1378"
"2008-10";"M0";"USD6M";"1.1354"
"2008-11";"M0";"EUR1";"1.5152"
"2008-11";"M0";"GBP1";"1.8251"
"2008-11";"M0";"DKK100";"20.339"
"2008-11";"M0";"NOK100";"17.1625"
"2008-11";"M0";"CZK100";"6.018"
"2008-11";"M0";"HUF100";"0.5711"
"2008-11";"M0";"PLN100";"40.649"
"2008-11";"M0";"RUB1";"0.0435"
"2008-11";"M0";"SEK100";"14.956"
"2008-11";"M0";"TRY100";"74.5485"
"2008-11";"M0";"USD1";"1.1894"
"2008-11";"M0";"CAD1";"0.977"
"2008-11";"M0";"ARS1";"35.7195"
"2008-11";"M0";"BRL100";"52.635"
"2008-11";"M0";"MXN100";"9.057"
"2008-11";"M0";"ZAR1";"0.1173"
"2008-11";"M0";"JPY100";"1.22785"
"2008-11";"M0";"AUD1";"0.7801"
"2008-11";"M0";"CNY100";"17.4164"
"2008-11";"M0";"HKD100";"15.34456"
"2008-11";"M0";"KRW100";"0.085"
"2008-11";"M0";"MYR100";"33.128"
"2008-11";"M0";"NZD1";"0.6713"
"2008-11";"M0";"SGD1";"0.7888"
"2008-11";"M0";"THB100";"3.3882"
"2008-11";"M0";"XDR1";"1.76186"
"2008-11";"M0";"USD3M";"1.1861"
"2008-11";"M0";"USD6M";"1.1826"
"2008-12";"M0";"EUR1";"1.5397"
"2008-12";"M0";"GBP1";"1.7075"
"2008-12";"M0";"DKK100";"20.6619"
"2008-12";"M0";"NOK100";"16.3381"
"2008-12";"M0";"CZK100";"5.8934"
"2008-12";"M0";"HUF100";"0.5823"
"2008-12";"M0";"PLN100";"38.4257"
"2008-12";"M0";"RUB1";"0.0407"
"2008-12";"M0";"SEK100";"14.2871"
"2008-12";"M0";"TRY100";"73.71619"
"2008-12";"M0";"USD1";"1.1463"
"2008-12";"M0";"CAD1";"0.926"
"2008-12";"M0";"ARS1";"33.4605"
"2008-12";"M0";"BRL100";"47.7095"
"2008-12";"M0";"MXN100";"8.5162"
"2008-12";"M0";"ZAR1";"0.1146"
"2008-12";"M0";"JPY100";"1.25702"
"2008-12";"M0";"AUD1";"0.76586"
"2008-12";"M0";"CNY100";"16.71781"
"2008-12";"M0";"HKD100";"14.78975"
"2008-12";"M0";"KRW100";"0.0838"
"2008-12";"M0";"MYR100";"32.2119"
"2008-12";"M0";"NZD1";"0.6383"
"2008-12";"M0";"SGD1";"0.7734"
"2008-12";"M0";"THB100";"3.2649"
"2008-12";"M0";"XDR1";"1.74088"
"2008-12";"M0";"USD3M";"1.142"
"2008-12";"M0";"USD6M";"1.1373"
"2009-01";"M0";"EUR1";"1.494"
"2009-01";"M0";"GBP1";"1.6274"
"2009-01";"M0";"DKK100";"20.046"
"2009-01";"M0";"NOK100";"16.2165"
"2009-01";"M0";"CZK100";"5.4944"
"2009-01";"M0";"HUF100";"0.5341"
"2009-01";"M0";"PLN100";"35.427"
"2009-01";"M0";"RUB1";"0.0354"
"2009-01";"M0";"SEK100";"13.935"
"2009-01";"M0";"TRY100";"70.3015"
"2009-01";"M0";"USD1";"1.1287"
"2009-01";"M0";"CAD1";"0.9213"
"2009-01";"M0";"ARS1";"32.5585"
"2009-01";"M0";"BRL100";"48.88"
"2009-01";"M0";"MXN100";"8.137"
"2009-01";"M0";"ZAR1";"0.1134"
"2009-01";"M0";"JPY100";"1.25024"
"2009-01";"M0";"AUD1";"0.76158"
"2009-01";"M0";"CNY100";"16.50775"
"2009-01";"M0";"HKD100";"14.54986"
"2009-01";"M0";"KRW100";"0.0829"
"2009-01";"M0";"MYR100";"31.52"
"2009-01";"M0";"NZD1";"0.6193"
"2009-01";"M0";"SGD1";"0.7558"
"2009-01";"M0";"THB100";"3.2297"
"2009-01";"M0";"XDR1";"1.70407"
"2009-01";"M0";"USD3M";"1.1271"
"2009-01";"M0";"USD6M";"1.1249"
"2009-02";"M0";"EUR1";"1.4905"
"2009-02";"M0";"GBP1";"1.678"
"2009-02";"M0";"DKK100";"19.999"
"2009-02";"M0";"NOK100";"16.9325"
"2009-02";"M0";"CZK100";"5.2273"
"2009-02";"M0";"HUF100";"0.4992"
"2009-02";"M0";"PLN100";"32.0325"
"2009-02";"M0";"RUB1";"0.0325"
"2009-02";"M0";"SEK100";"13.6705"
"2009-02";"M0";"TRY100";"70.0095"
"2009-02";"M0";"USD1";"1.1651"
"2009-02";"M0";"CAD1";"0.9358"
"2009-02";"M0";"ARS1";"33.1715"
"2009-02";"M0";"BRL100";"50.245"
"2009-02";"M0";"MXN100";"7.9855"
"2009-02";"M0";"ZAR1";"0.1162"
"2009-02";"M0";"JPY100";"1.26193"
"2009-02";"M0";"AUD1";"0.75519"
"2009-02";"M0";"CNY100";"17.0445"
"2009-02";"M0";"HKD100";"15.02612"
"2009-02";"M0";"KRW100";"0.081"
"2009-02";"M0";"MYR100";"32.0425"
"2009-02";"M0";"NZD1";"0.5991"
"2009-02";"M0";"SGD1";"0.7673"
"2009-02";"M0";"THB100";"3.2966"
"2009-02";"M0";"XDR1";"1.73157"
"2009-02";"M0";"USD3M";"1.1627"
"2009-02";"M0";"USD6M";"1.1596"
"2009-03";"M0";"EUR1";"1.5068"
"2009-03";"M0";"GBP1";"1.639"
"2009-03";"M0";"DKK100";"20.2195"
"2009-03";"M0";"NOK100";"17.0423"
"2009-03";"M0";"CZK100";"5.5266"
"2009-03";"M0";"HUF100";"0.4949"
"2009-03";"M0";"PLN100";"32.5845"
"2009-03";"M0";"RUB1";"0.0334"
"2009-03";"M0";"SEK100";"13.4805"
"2009-03";"M0";"TRY100";"67.40636"
"2009-03";"M0";"USD1";"1.1553"
"2009-03";"M0";"CAD1";"0.9141"
"2009-03";"M0";"ARS1";"31.6205"
"2009-03";"M0";"BRL100";"49.8727"
"2009-03";"M0";"MXN100";"7.8595"
"2009-03";"M0";"ZAR1";"0.1157"
"2009-03";"M0";"JPY100";"1.18227"
"2009-03";"M0";"AUD1";"0.76781"
"2009-03";"M0";"CNY100";"16.89936"
"2009-03";"M0";"HKD100";"14.89998"
"2009-03";"M0";"KRW100";"0.0796"
"2009-03";"M0";"MYR100";"31.4032"
"2009-03";"M0";"NZD1";"0.6134"
"2009-03";"M0";"SGD1";"0.7542"
"2009-03";"M0";"THB100";"3.2261"
"2009-03";"M0";"XDR1";"1.71385"
"2009-03";"M0";"USD3M";"1.1526"
"2009-03";"M0";"USD6M";"1.149"
"2009-04";"M0";"EUR1";"1.5151"
"2009-04";"M0";"GBP1";"1.6873"
"2009-04";"M0";"DKK100";"20.3375"
"2009-04";"M0";"NOK100";"17.22"
"2009-04";"M0";"CZK100";"5.6471"
"2009-04";"M0";"HUF100";"0.512"
"2009-04";"M0";"PLN100";"34.1295"
"2009-04";"M0";"RUB1";"0.0342"
"2009-04";"M0";"SEK100";"13.919"
"2009-04";"M0";"TRY100";"71.0795"
"2009-04";"M0";"USD1";"1.1482"
"2009-04";"M0";"CAD1";"0.9355"
"2009-04";"M0";"ARS1";"31.0585"
"2009-04";"M0";"BRL100";"51.84"
"2009-04";"M0";"MXN100";"8.511"
"2009-04";"M0";"ZAR1";"0.1273"
"2009-04";"M0";"JPY100";"1.16334"
"2009-04";"M0";"AUD1";"0.81877"
"2009-04";"M0";"CNY100";"16.80835"
"2009-04";"M0";"HKD100";"14.81435"
"2009-04";"M0";"KRW100";"0.0859"
"2009-04";"M0";"MYR100";"31.8145"
"2009-04";"M0";"NZD1";"0.6554"
"2009-04";"M0";"SGD1";"0.7634"
"2009-04";"M0";"THB100";"3.2382"
"2009-04";"M0";"XDR1";"1.71359"
"2009-04";"M0";"USD3M";"1.1463"
"2009-04";"M0";"USD6M";"1.1438"
"2009-05";"M0";"EUR1";"1.5118"
"2009-05";"M0";"GBP1";"1.7077"
"2009-05";"M0";"DKK100";"20.2974"
"2009-05";"M0";"NOK100";"17.1684"
"2009-05";"M0";"CZK100";"5.6494"
"2009-05";"M0";"HUF100";"0.5355"
"2009-05";"M0";"PLN100";"34.2521"
"2009-05";"M0";"RUB1";"0.0347"
"2009-05";"M0";"SEK100";"14.2737"
"2009-05";"M0";"TRY100";"71.15684"
"2009-05";"M0";"USD1";"1.1086"
"2009-05";"M0";"CAD1";"0.9618"
"2009-05";"M0";"ARS1";"29.7395"
"2009-05";"M0";"BRL100";"53.3947"
"2009-05";"M0";"MXN100";"8.3926"
"2009-05";"M0";"ZAR1";"0.1322"
"2009-05";"M0";"JPY100";"1.14548"
"2009-05";"M0";"AUD1";"0.84727"
"2009-05";"M0";"CNY100";"16.24547"
"2009-05";"M0";"HKD100";"14.30196"
"2009-05";"M0";"KRW100";"0.0881"
"2009-05";"M0";"MYR100";"31.4595"
"2009-05";"M0";"NZD1";"0.6666"
"2009-05";"M0";"SGD1";"0.7583"
"2009-05";"M0";"THB100";"3.2004"
"2009-05";"M0";"XDR1";"1.6865"
"2009-05";"M0";"USD3M";"1.1072"
"2009-05";"M0";"USD6M";"1.1054"
"2009-06";"M0";"EUR1";"1.5145"
"2009-06";"M0";"GBP1";"1.7693"
"2009-06";"M0";"DKK100";"20.34"
"2009-06";"M0";"NOK100";"16.9157"
"2009-06";"M0";"CZK100";"5.7044"
"2009-06";"M0";"HUF100";"0.5394"
"2009-06";"M0";"PLN100";"33.5933"
"2009-06";"M0";"RUB1";"0.0347"
"2009-06";"M0";"SEK100";"13.8995"
"2009-06";"M0";"TRY100";"69.73238"
"2009-06";"M0";"USD1";"1.081"
"2009-06";"M0";"CAD1";"0.9603"
"2009-06";"M0";"ARS1";"28.6681"
"2009-06";"M0";"BRL100";"55.1714"
"2009-06";"M0";"MXN100";"8.091"
"2009-06";"M0";"ZAR1";"0.134"
"2009-06";"M0";"JPY100";"1.1188"
"2009-06";"M0";"AUD1";"0.86708"
"2009-06";"M0";"CNY100";"15.81757"
"2009-06";"M0";"HKD100";"13.94555"
"2009-06";"M0";"KRW100";"0.0854"
"2009-06";"M0";"MYR100";"30.6938"
